*line 県	会社	路線	ろせん	駅	えき	営業キロ	計算キロ	乗換路線	同名駅	都区市内	新幹線乗換	近郊区間	電車特定	山手,環状線内	70条適用駅	新幹線の並行在来線	JR6社の境界駅	69条適用駅	新幹線在来線分岐駅	分岐特例2	線種
#金沢	市振	0																							新高岡		西富山			姫川		上越妙高			
市振	金沢	0													越美北線										二塚		猪谷							高崎	
津幡	富山	七尾線						あいの風とやま鉄道						新幹線		新幹線	新幹線		新幹線	新幹線					城端	城端線				南小谷	大糸線		信越線		
富山	津幡	c海四西東北																														妙高高原			
#津幡	市振	0																					長野												
市振	津幡	0																																	
高岡	富山	城端線						あいの風とやま鉄道																											
高岡	富山	氷見線																																	
富山	高岡	c海西東北																																	
#高岡	市振	0																																	
市振	高岡	0																																	
#富山	市振	0																																	
市振	富山	0																																	
#糸魚川	市振	0																																	
市振	糸魚川	0																																	
#糸魚川	直江津	all ok																																	
#直江津	糸魚川	all ok					#																												
#糸魚川	上越妙高	all ok					#																												
#上越妙高	糸魚川	all ok					#																												
#糸魚川	妙高高原	しなの鉄道-長野					#																												
#妙高高原	糸魚川	しなの鉄道-長野					#																												
糸魚川	長野	信越線(直江津-新潟)					#																												
長野	糸魚川	信越線(篠ノ井-長野)					#																												
長野	糸魚川	篠ノ井線	篠ノ井	松本			#																												
糸魚川	豊野	0					# NG																												
豊野	糸魚川	0					#																												
豊野	長野	飯山線					#																												
長野	豊野	信越線(篠ノ井-長野)					#																												
長野	豊野	篠ノ井線	篠ノ井	松本			#																												
#豊野	妙高高原	0					#																												
#妙高高原	豊野	0あり得ない直江津から上越妙高を経由するから直江津-豊野か上越妙高-豊野に振り替わる					#																												
豊野	上越妙高	0					#																												
上越妙高	豊野	0					#																												
小諸	篠ノ井	小海線	小海	小諸			#																												
篠ノ井	小諸	信越線(篠ノ井-長野)					#																												
篠ノ井	小諸	篠ノ井線	篠ノ井	松本			#																												
小諸	軽井沢	0					#																												
軽井沢	小諸	0					#																												
篠ノ井	上田	0					#																												
上田	篠ノ井	0					#																												
篠ノ井	軽井沢	0					#																												
軽井沢	篠ノ井	0					#																												
上田	小諸	0					#																												
小諸	上田	0					#																												
上田	軽井沢	0					#																												
軽井沢	上田	0					#																												
長野	篠ノ井	0					#																												
篠ノ井	長野	0					#																												
#直江津	妙高高原	しなの鉄道-長野,豊野					#																												
#妙高高原	直江津						#																												
直江津	長野	信越線(直江津-新潟)					#																												
長野	直江津	信越線(篠ノ井-長野)					#																												
長野	直江津	篠ノ井線	篠ノ井	松本			#																												
豊野	直江津	0					#																												
直江津	豊野	0					#																												
博多	姪浜	c海九四西					#																												
姪浜	博多	筑肥線					#																												
姪浜	博多	唐津線	西唐津	小城			#																												
水戸	鹿島サッカースタジアム（臨）	常磐線	藤代	日立			#	鹿島臨海鉄道																											
水戸	鹿島サッカースタジアム（臨）	水郡線	水戸	常陸大宮			#	鹿島臨海鉄道																											
水戸	鹿島サッカースタジアム（臨）	水郡線(上菅谷-常陸太田)					#	鹿島臨海鉄道																											
水戸	鹿島サッカースタジアム（臨）	水戸線	友部	結城			#	鹿島臨海鉄道																											
鹿島サッカースタジアム（臨）	水戸	鹿島線					#	鹿島臨海鉄道																											
鹿島サッカースタジアム（臨）	水戸	成田線	成田	香取			#	鹿島臨海鉄道																											
北千住	西日暮里	武蔵野線	吉川	新八柱			#	東京メトロ千代田線																											
北千住	西日暮里	常磐線	北千住	取手			#	東京メトロ千代田線																											
西日暮里	北千住	東北線	東京	大宮			#	東京メトロ千代田線																											
西日暮里	北千住	東北線(尾久経由)					#	東京メトロ千代田線																											
西日暮里	北千住	東海道線	東京	横浜			#	東京メトロ千代田線																											
西日暮里	北千住	山手線					#	東京メトロ千代田線																											
西日暮里	北千住	埼京線					#	東京メトロ千代田線																											
西日暮里	北千住	根岸線	横浜	関内			#	東京メトロ千代田線																											
西日暮里	北千住	中央東線	神田	三鷹			#	東京メトロ千代田線																											
中野	西船橋	中央東線	中野	三鷹			#	東京メトロ東西線																											
西船橋	中野	総武線	下総中山	千葉			#	東京メトロ東西線																											
西船橋	中野	京葉線	南船橋	千葉みなと			#	東京メトロ東西線																											
西船橋	中野	京葉線(西船橋-南船橋)					#	東京メトロ東西線																											
高蔵寺	岡崎	中央西線	中津川	勝川			#	愛知環状鉄道線																											
岡崎	高蔵寺	東海道線	浜松	刈谷			#	愛知環状鉄道線																											
枇杷島	勝川	東海道線	枇杷島	大垣			#	東海交通事業城北線																											
勝川	枇杷島	中央西線	中津川	勝川			#	東海交通事業城北線																											
鶴橋	松阪	東海道線	京都	神戸	1		#	近鉄大阪線・山田線																											
#鶴橋	松阪	山陰線	保津峡	京都			#	近鉄大阪線・山田線																											
#鶴橋	松阪	奈良線	桃山	京都			#	近鉄大阪線・山田線																											
#鶴橋	松阪	おおさか東線					#	近鉄大阪線・山田線																											
#鶴橋	松阪	JR東西線					#	近鉄大阪線・山田線																											
#鶴橋	松阪	大阪環状線	大阪	大阪			#	近鉄大阪線・山田線																											
鶴橋	松阪	関西線	久宝寺	志紀	1																														
#鶴橋	松阪	関西線	志紀	志紀																															
#鶴橋	松阪	関西線	JR難波	志紀			#	近鉄大阪線・山田線																											
鶴橋	松阪	片町線	徳庵	河内磐船	1		#	近鉄大阪線・山田線																											
鶴橋	松阪	阪和線	久米田	浅香	1		#	近鉄大阪線・山田線																											
#鶴橋	松阪	桜島線					#	近鉄大阪線・山田線																											
#鶴橋	松阪	山陽線(兵庫-和田岬)					#	近鉄大阪線・山田線																											
#鶴橋	松阪	山陽線	神戸	舞子			#	近鉄大阪線・山田線																											
鶴橋	松阪	山陽新幹線	姫路	姫路	1		#	近鉄大阪線・山田線																											
#鶴橋	松阪	山陽新幹線	広島	広島																															
#鶴橋	松阪	可部線					#	近鉄大阪線・山田線																											
#鶴橋	松阪	芸備線	広島	井原市			#	近鉄大阪線・山田線																											
#鶴橋	松阪	呉線	海田市	矢野			#	近鉄大阪線・山田線																											
鶴橋	松阪	山陽線	姫路	姫路	1		#	近鉄大阪線・山田線																											
#鶴橋	松阪	山陽線	岡山	岡山			#	近鉄大阪線・山田線																											
#鶴橋	松阪	山陽線	倉敷	倉敷			#	近鉄大阪線・山田線																											
#鶴橋	松阪	山陽線	福山	福山			#	近鉄大阪線・山田線																											
#鶴橋	松阪	山陽線	尾道	尾道			#	近鉄大阪線・山田線																											
#鶴橋	松阪	宇野線	宇野	宇野			#	近鉄大阪線・山田線																											
鶴橋	松阪	紀勢線	和歌山	和歌山	1																														
松阪	鶴橋	c海																																	
#松阪	鶴橋	紀勢線	一身田	賀田			#	近鉄大阪線・山田線																											
#松阪	鶴橋	紀勢線	新宮	新宮			#	近鉄大阪線・山田線																											
#松阪	鶴橋	紀勢線	熊野市	熊野市			#	近鉄大阪線・山田線																											
#松阪	鶴橋	参宮線	多気	伊勢市			#	近鉄大阪線・山田線																											
新今宮	橋本(和)	東海道線	山科	神戸	1		#	南海電鉄高野線																											
新今宮	橋本(和)	山陰線	保津峡	京都	1		#	南海電鉄高野線																											
新今宮	橋本(和)	奈良線	桃山	京都	1		#	南海電鉄高野線																											
新今宮	橋本(和)	おおさか東線					#	南海電鉄高野線																											
新今宮	橋本(和)	JR東西線					#	南海電鉄高野線																											
新今宮	橋本(和)	大阪環状線					#	南海電鉄高野線																											
新今宮	橋本(和)	関西線					#	南海電鉄高野線																											
新今宮	橋本(和)	片町線					#	南海電鉄高野線																											
新今宮	橋本(和)	阪和線					#	南海電鉄高野線																											
新今宮	橋本(和)	桜島線					#	南海電鉄高野線																											
新今宮	橋本(和)	山陽線(兵庫-和田岬)					#	南海電鉄高野線																											
新今宮	橋本(和)	山陽線	神戸	舞子			#	南海電鉄高野線																											
新今宮	橋本(和)	山陽線	瀬野	五日市			#	南海電鉄高野線																											
新今宮	橋本(和)	山陽新幹線	新神戸	新大阪			#	南海電鉄高野線																											
新今宮	橋本(和)	山陽新幹線	広島	広島																															
新今宮	橋本(和)	和歌山線					#	南海電鉄高野線																											
新今宮	橋本(和)	紀勢線					#	南海電鉄高野線																											
新今宮	橋本(和)	福知山線	尼崎	新三田			#	南海電鉄高野線																											
橋本(和)	新今宮	関西線					#	南海電鉄高野線																											
橋本(和)	新今宮	桜井線					#	南海電鉄高野線																											
橋本(和)	新今宮	片町線					#	南海電鉄高野線																											
橋本(和)	新今宮	和歌山線					#	南海電鉄高野線																											
橋本(和)	新今宮	阪和線					#	南海電鉄高野線																											
橋本(和)	新今宮	紀勢線					#	南海電鉄高野線																											
十日町	犀潟	c海東																																	
六日町	犀潟	c海東																																	
六日町	十日町	c海東																																	
犀潟	六日町	c海東																																	
犀潟	十日町	c海東																																	
犀潟	六日町	えちごトキめき鉄道（日本海ひすい）																																	
犀潟	十日町	えちごトキめき鉄道（日本海ひすい）																																	
犀潟	六日町	えちごトキめき鉄道（妙高はねうま）																																	
犀潟	十日町	えちごトキめき鉄道（妙高はねうま）																																	
十日町	犀潟	えちごトキめき鉄道（日本海ひすい）																																	
六日町	犀潟	えちごトキめき鉄道（日本海ひすい）																																	
六日町	十日町	えちごトキめき鉄道（日本海ひすい）																																	
十日町	犀潟	えちごトキめき鉄道（妙高はねうま）																																	
六日町	犀潟	えちごトキめき鉄道（妙高はねうま）																																	
六日町	十日町	えちごトキめき鉄道（妙高はねうま）																																	
																																			
																																			
																																			
																																			
*t_compnconc																																			
# station	allow(1=許可)																																		
市振	0																																		
倶利伽羅	1																																		
妙高高原	0																																		
目時	1																																		
宮津	1																																		
*t_rule69	規則69条　計算ルート			
#id	station_id1	station_id2	line_id	ord
1	大沼	森	函館線	0
2	日暮里	赤羽	東北線	0
3	赤羽	大宮	東北線	0
4	品川	鶴見	東海道線	0
5	東京	千葉	総武線	0
5	千葉	蘇我	外房線	1
6	山科	近江塩津	湖西線	0
7	三原	海田市	山陽線	0
8	岩国	櫛ケ浜	岩徳線	0
9	天王寺	大阪	大阪環状線	0
#10	東京	錦糸町	総武線	0
*rule70			
# stationId1	stationId2	sales_km	
品川	新宿	106	
品川	日暮里	126	
品川	東京	68	
品川	赤羽	200	
品川	錦糸町	116	
新宿	日暮里	113	
新宿	東京	103	
新宿	赤羽	103	
新宿	錦糸町	120	
日暮里	東京	58	
日暮里	赤羽	74	
日暮里	錦糸町	72	
東京	赤羽	132	
東京	錦糸町	48	
赤羽	錦糸町	146	
			
			
*r70bullet			
品川	日暮里	東京	品川
品川	東京	東京	品川
品川	赤羽	東京	品川
品川	錦糸町	東京	品川
東京	赤羽	東京	品川
品川	日暮里	上野	東京
日暮里	東京	上野	東京
東京	赤羽	上野	東京
赤羽	錦糸町	上野	東京
*rule86				
#	# line_id1	station_id	line_id2	city_id
	常磐線	日暮里	東北線	1
	中央東線	神田	東北線	1
	東海道線(西大井経由)	品川	東海道線	1
	東海道線	東京	東海道線	1
	京葉線	東京	京葉線	1
	総武線	東京	総武線	1
	埼京線	赤羽	東北線	1
	東北線	東京	東北線	1
	北陸新幹線	東京	北陸新幹線	1
	上越新幹線	東京	上越新幹線	1
	東北新幹線	東京	東北新幹線	1
	東海道新幹線	東京	東海道新幹線	1
	横浜線	東神奈川	東海道線	2
	東海道線	横浜	東海道線	2
	根岸線	横浜	根岸線	2
	南武線	川崎	東海道線	2
	東海道新幹線	新横浜	東海道新幹線	2
	東海道線(西大井経由)	鶴見	東海道線	2
	東海道新幹線	名古屋	東海道新幹線	3
	東海道線	名古屋	東海道線	3
	中央西線	金山(中)	東海道線	3
	関西線	名古屋	関西線	3
	東海道新幹線	京都	東海道新幹線	4
	東海道線	京都	東海道線	4
	山陰線	京都	山陰線	4
	奈良線	京都	奈良線	4
	湖西線	山科	東海道線	4
	東海道新幹線	新大阪	東海道線	5
	東海道線	大阪	東海道線	5
	山陽新幹線	新大阪	山陽新幹線	5
	おおさか東線	放出	片町線	5
	おおさか東線	京橋	大阪環状線	261
	JR東西線	京橋	大阪環状線	5
	片町線	京橋	大阪環状線	5
	関西線	天王寺	大阪環状線	5
	阪和線	天王寺	大阪環状線	5
2021	近鉄大阪線・山田線	鶴橋	大阪環状線	5
2021	南海電鉄高野線	新今宮	大阪環状線	5
	山陽線	神戸	山陽線	6
	山陽新幹線	新神戸	山陽新幹線	6
	東海道線	神戸	東海道線	6
	山陽線	広島	山陽線	7
	山陽新幹線	広島	山陽新幹線	7
	芸備線	広島	芸備線	7
	可部線	横川(陽)	山陽線	7
	呉線	海田市	山陽線	7
	山陽線	門司	鹿児島線	8
	鹿児島線	小倉	鹿児島線	8
	日豊線	西小倉	鹿児島線	8
	日田彦山線	城野	日豊線	8
	日田彦山線	西小倉	鹿児島線	264
	筑豊線	折尾	鹿児島線	8
	山陽新幹線	小倉	山陽新幹線	8
	鹿児島線	博多	鹿児島線	9
	篠栗線	吉塚	鹿児島線	9
	香椎線	香椎	鹿児島線	9
	九州新幹線	博多	九州新幹線	9
	山陽新幹線	博多	山陽新幹線	9
	東北線	仙台	東北線	10
	東北新幹線	仙台	東北新幹線	10
	仙石線	仙台	仙石線	10
	仙山線	仙台	仙山線	10
	函館線	札幌	函館線	11
	札沼線	桑園	函館線	11
	千歳線	白石(函)	函館線	11
# 東京、大阪電車区間						2025.7 t_farebspekm add b10, t10, o10, y10																															
#							t_farelspekm add c10																														
#別表第2号イ　JR北幹線例外																																					
#別表第2号イの2　JR四国幹線例外   2022年4月に削除																																					
#別表第2号イの3　JR九州幹線特例																																					
#規84-2 JR北~10km																																					
#規84-3 JR四~10km																																					
#規84-4 JR九~10km																																					
*t_farebspekm										JTB	JTB																										
#km	JR北	JR四	JR九	JR北	JR四	JR九	JR北	JR四	JR九	東京(IC)	東京電車	大阪電車	山手		o10 JTB D表																						
#	TAX 8%			TAX 5%			TAX 10%			TAX 10%					y10 山手線はJTB E表は使わず③のIC運賃																						
#   km	h8	s8	k8	h5	s5	k5	h10	s10	k10	b10	t10	o10	y10		t10 東京もJTB D表使わず④のIC																						
1	170	160	160	160	160	160	210	190	200	147	146	150	146		b10 JTB ①																						
4	210	210	210	200	200	200	270	240	240	189	167	180	167																								
7	220	220	230	210	210	220	310	280	270	199	178	200	178																								
11	260	260	280	260	260	270	360	330	340	242	230	240	208			V19.09では０だった																					
16	360	360	370	350	350	360	470	430	450	330	318	320	274																								
21	450	450	460	440	440	450	580	530	560	418	406	410	351			以降公式ページになし																					
26	540	550	560	530	540	540	680	630	660	506	483	490	428																								
31	640	660	650	620	640	630	800	740	760	594	571	580	494			2022 コロナ禍で削除																					
36	740	760	740	710	740	720	920	850	870	682	659	660	0																								
41	840	850	840	810	830	820	1040	980	990	770	736	750	0			JTB C-1																					
46	930	950	940	900	920	910	1210	1080	1090	858	824	840	0																								
51	1070	1090	1110	1,040	1,060	1,080	1380	1240	1300	990	945	960	0																								
61	1,270	1,280	1290	1,230	1,240	1,250	1590	1430	1510	1166	1110	1120	0																								
71	1,450	1,460	1470	1,410	1,410	1,430	1800	1640	1730	1342	1275	1300	0																								
81	1,640	1,640	1650	1,600	1,580	1,600	2020	1830	1930	1518	1451	1460	0																								
91	1,840	1,810	1820	1,790	1,750	1,770	2240	2010	2130	1694	1616	1640	0																								
101	2160	2,100	2,130	2,100	2,030	2,070	2530	2310	2420	1980	1880	1880	0																								
121	2,490	2,430	2480	2,420	2,350	2,420	3080	2750	2860	2310	2210	2210	0																								
141	2,810	2,750	2,810	2,730	2,660	2,730	3520	3190	3300	2640	2540	2540	0																								
161	3240	3,180	3240	3,150	3,080	3,150	3960	3630	3740	3080	2870	2870	0																								
181	3670	3,510	3,670	3,570	3,400	3,570	4400	3960	4180	3410	3200	3200	0																								
201	3,990	3,830	3,990	3,880	3,710	3,880	4840	4400	4510	3740	3530	3640	0																								
221	4,320	4,160	4,320	4,200	4,030	4,200	5170	4730	4950	4070	3860	3970	0																								
241	4,750	4,590	4,750	4,620	4,450	4,620	5610	5170	5390	4510	4190	4300	0																								
261	5,070	4,910	5,180	4,930	4,760	5,040	5940	5500	5830	4840	4520	4630	0																								
281	5,400	5,240	5,510	5,250	5,080	5,360	6270	5830	6270	5170	4850	4960	0																								
301	5,720	5,560	5,830	5,560	5,390	5,670	6600	6160	6600	5500	5180	5290	0																								
321	5,940	5,780	6,050	5,770	5,600	5,880	6820	6380	6820	5790	5510	5510	0																								
341	6,260	6,100	6,370	6,090	5,920	6,200	7150	6710	7150	6050	5730	5840	0																								
361	6,580	6,420	6,690	6,400	6,230	6,510	7480	7040	7480	6380	5950	6060	0																								
381	6,800	6,640	6,910	6,610	6,440	6,720	7700	7260	7700	6600	6280	6390	0																								
401	7,120	6,960	7,230	6,930	6,760	7,040	8030	7590	8030	6930	0	0	0																								
421	7,340	7,180	7,450	7,140	6,970	7,250	8250	7810	8250	7150	0	0	0																								
441	7,660	7,500	7,770	7,450	7,280	7,560	8580	8140	8680	7480	0	0	0																								
461	7,880	7,720	7,990	7,660	7,490	7,770	8800	8360	8800	7700	0	0	0																								
481	8,200	8,040	8,310	7,980	7,810	8,090	9130	8690	9130	8030	0	0	0																								
501	8,530	8,370	8,640	8,290	8,120	8,400	9460	9020	9460	8360	0	0	0																								
521	8,740	8,580	8,850	8,500	8,330	8,610	9680	9240	9680	8580	0	0	0																								
541	9,070	8,910	9,180	8,820	8,650	8,930	10010	9570	10010																												
561	9,280	9,120	9,390	9,030	8,860	9,140	10230	9790	10230																												
581	9,610	9,450	9,720	9,340	9,170	9,450	10560	10210	10560																												
601	9,930	9,770	10,040	9,660	9,490	9,770	10890	10450	10890																												
641	10,150	9,990	10,260	9,870	9,700	9,980	11110	10670	11110																												
681	10,470	10,310	10,580	10,180	10,010	10,290	11440	11000	11440																												
721	10,800	10,640	10,910	10,500	10,330	10,610	11770	11330	11770																												
761	11,120	10,960	11,230	10,810	10,640	10,920	12100	11660	12100																												
801	11,440	11,280	11,550	11,130	10,960	11,240	12430	11990	12430																												
841	11,660	11,500	11,770	11,340	11,170	11,450	12650	12210	12650																												
881	11,980	11,820	12,090	11,650	11,480	11,760	12980	12540	12980																												
921	12,310	12,150	12,420	11,970	11,800	12,080	13310	12870	13310																												
961	12,630	12,470	12,740	12,280	12,110	12,390	13640	13200	13640																												
1001	12,960	0	13,070	12,600	0	12,710		0	0																												
1041	13,280	0	13,390	12,910	0	13,020		0																													
1,081	13,500	0	13,610	13,120	0	13,230		0																													
1,121	13,820	0	13,930	13,440	0	13,550		0																													
1,161	14,140	0	14,250	13,750	0	13,860		0																													
1,201	14,470	0	14,580	14,070	0	14,180		0																													
1,241	14,790	0	14,900	14,380	0	14,490		0																													
1281	15,120	0	0	14,700	0	14,810		0																													
1,321	15,330	0	15,440	14,910	0	15,020		0																													
1,361	15,660	0	15,770	15,220	0	15,330		0																													
1,401	0	0	16,090	15,540	0	15,650	0	0																													
1,441	16,300	0	16,410	15,850	0	15,960	0	0																													
1481	0	0	16,740	16,170	0	16,280	0	0																													
1,521	16,840	0	16,950	16,380	0	16,490	0	0																													
1,561	17,170	0	17,280	16,690	0	16,800	0	0																													
1,601	17,490	0	17,600	17,010	0	17,120	0	0																													
1,641	0	0	17,930	17,320	0	17,430	0	0																													
1681	0	0	0	17,640	0	17,750	0	0																													
1,721	18,460	0	18,570	17950	0	18,060	0	0																													
1,761	18,680	0	18,790	18160	0	18,270	0	0																													
1,801	19,000	0	19,110	18480	0	18,590	0	0																													
1,841	0	0	19,440	18790	0	18,900	0	0																													
1,881	19,650	0	19,760	19110	0	19,220	0	0																													
1921	0	0	20,090	19420	0	19,530	0	0																													
1,961	20,190	0	20,300	19630	0	19,740	0	0																													
2,001	20,520	0	0	19950	0	0	0	0	0																												
2041	0	0	0	20260	0	0	0	0	0																												
2,081	21,160	0	0	20580	0	0	0	0	0																												
2121	0	0	0	20890	0	0	0	0	0																												
2,161	21,810	0	0	21210	0	0	0	0	0																												
2,201	22,030	0	0	21530	0	0	0	0	0																												
2,241	22,350	0	0	21730	0	0	0	0	0																												
2281	0	0	0	22050	0	0	0	0	0																												
2321	0	0	0	22360	0	0	0	0	0																												
2,361	23,320	0	0	22680	0	0	0	0	0																												
2,401	23,540	0	0	23000	0	0	0	0	0																												
2,441	23,860	0	0	23200	0	0	0	0	0																												
2481	0	0	0	23520	0	0	0	0	0																												
2,521	24,510	0	0	23830	0	0	0	0	0																												
2561	0	0	0	24150	0	0	0	0	0																												
2601	0	0	0	24460	0	0	0	0	0																												
2,641	25,380	0	0	24670	0	0	0	0	0																												
2,681	25,700	0	0	24990	0	0	0	0	0																												
2,721	26,020	0	0	25300	0	0	0	0	0																												
2761	0	0	0	25620	0	0	0	0	0																												
2,801	26,670	0	0	25930	0	0	0	0	0																												
2,841	26,890	0	0	26140	0	0	0	0	0																												
2,881	27,210	0	0	26460	0	0	0	0	0																												
2921	0	0	0	26770	0	0	0	0	0																												
2961	0	0	0	0	0	0	0	0	0																												
																																					
#別表第2号イの4　地方交通線キロ刻み				e																																	
#第77条5-3　地方交通線例外				e																																	
#別表第2号イの5　JR北海道地方交通線特例				h	0は77条の5の3でIC運賃を時刻表から																																
*t_farelspekm								東京地方交通線IC			c10 JTB ②																										
#km	ckm	e8	h8	e5	h5	e10	h10	c10			c10=e10なので、c10は使わない。将来c10≠e10のとき使用e10はJTBのB-1表から																										
1	0	0	170	0	160	147	210	147																													
4	0	0	210	0	200	189	270	189																													
7	0	0	230	0	220	210	320	210																													
11	13	237	260	230	260	242	360	242																													
16	18	324	360	320	350	330	470	330																													
21	22	410	450	400	440	418	580	418																													
24	26	496	540	480	530	506	680	506																													
29	30	0	640	570	620	594	800	594																													
33	35	669	740	650	710	682	920	682																													
38	39	0	840	740	810	770	1040	770																													
42	44	842	930	820	900	858	1210	858																													
47	51	972	1,070	950	1,040	990	1380	990																													
56	60	1144	1270	1,110	1,230	1166	1590	1166																													
65	69	1317	1,450	1,280	1,410	1342	1800	1342																													
74	78	1490	1,640	1,450	1,600	1518	2020	1518																													
83	87	1663	1,840	1,620	1,790	1694	2240	1694																													
92	96	0	2,050	1,800	1,980	1881	2480	1881																													
101	105	1944	2,160	1,890	2,100	1980	2530	1980																													
111	119	0	2,490	2,210	2,420	2310	3080	2310																													
129	137	0	2,810	2,520	2,730	2640	3520	2640																													
147	155	0	3,240	2,940	3,150	3080	3960	3080																													
165	173	0	3,670	3,260	3,570	3410	4400	3410																													
183	191	0	3,990	3,570	3,880	3740	4840	3740																													
201	210	0	4,320	3,890	4,200	4070	5170	4070																													
220	228	0	4,750	4,310	4,620	4510	5610	4510																													
238	246	0	5,070	4,620	4,930	4840	5940	4,840																													
256	264	0	5,400	4,940	5,250	5170	6270	5,170																													
274	282	0	5,720	5,250	5,560	5500	6600	5,500																													
292	301	5616	5,940	5,460	5,770	5720	6820	5,720																													
311	319	0	6,260	5,780	6,090	0	7150	0																													
329	337	0	6,580	6,090	6,400	0	7480																														
347	355	0	6,800	6,300	6,610	0	7700																														
365	373	0	7,120	6,620	6,930	0	8030																														
383	391	0	7,340	6,830	7,140	0	8250																														
401	410	0	7,660	7,140	7,450	0	8580																														
420	428	0	7,880	7,350	7,660	0	8800																														
438	446	0	8,200	7,670	7,980	0	9130																														
456	464	0	8,530	7,980	8,290	0	9460																														
474	482	0	8,740	8,190	8,500	0	9680																														
492	501	0	9,070	8,510	8,820	0	10010																														
511	519	0	9,280	8,720	9,030	0	10230																														
529	537	0	9,610	9,030	9,340	0	10560																														
547	564	0	9,820	9,240	9,550	0	10780																														
583	601	0	10,150	9,560	9,870	0	11110																														
620	637	0	10,470	9,870	10,180	0	11440																														
656	673	0	10,800	10,190	10,500	0	11770																														
692	710	0	11,120	10,500	10,810	0	12100																														
729	746	0	11,340	10,710	11,020	0	12320																														
765	782	0	11,660	11,030	11,340	0	12650																														
801	819	0	11,980	11,340	11,650	0	0																														
838	855	0	0	11,660	11,970	0	0																														
874	892	0	12,630	11,970	12,280	0	0																														
911	928	0	0	12,290	12,600	0	0																														
947	964	0	13,170	12,500	12,810	0	0																														
983	1,001	0	0	12,810	13,120	0	0																														
1,020	1,037	0	0	13,130	13,440	0	0																														
1,056	1,073	0	14,140	13,440	13,750	0	0																														
1,092	1,110	0	0	13,760	14,070	0	0																														
1,129	1,146	0	14,680	13,970	14,280	0	0																														
1,165	1,182	0	0	14,280	14,590	0	0																														
1,200	0	0	0	0	0	0	0																														
																																					
*t_farels	3島会社地方交通線のみ							JTB C-2																													
#擬制キロ	営業キロ	JR四国	JR九州	JR四国	JR九州	JR四国	JR九州		JR四国は2023.5廃止			JR九州2025.4改訂																									
#dkm	skm	k	l	k	l	k	l																														
# 		s8	k8	s5	k5	s10	K10																														
4	3	160	180	160	170	0	210																														
11	-	230	250	230	240	0	320																														
16	-	290	290	280	280	0	360																														
17	15	290	290	280	280	0	360																														
21	-	390	400	380	380	0	470																														
22	-	390	400	380	380	0	470																														
26	23	480	490	470	470	0	580																														
31	28	550	600	540	580	0	700																														
36	32	660	720	640	690	0	840																														
41	37	760	810	740	780	0	940																														
46	41	850	910	830	880	0	1070																														
51	46	950	1000	920	970	0	1170																														
61	55	1,090	1,180	1,060	1,140	0	1380																														
71	64	1,280	1,370	1,240	1,330	0	1610																														
81	73	1,460	1,480	1,410	1,430	0	1730																														
91	82	-	1,660	-	1,610	-	1950																														
101	91	-	1,840	-	1,780	-	2130																														
121	-	-	2,320	-	2,250	-	2670																														
141	128	-	2,680	-	2,600	-	3150																														
161	146	-	3,100	-	3,010	-	3580																														
181	164	-	3,630	-	3,520	-	4120																														
																																					
																																					
																																					
																																					
																																					
#																																					
*t_fareadd		t_fareopq 本州3社+3島会社加算																																			
#	JR北加算	JR四加算	JR九加算	JR北加算	JR四加算	JR九加算	JR北加算	JR四加算	JR九加算																												
# km	o	p	q	o	p	q																															
#	ha5	sa5	ka5	ha8	sa8	ka8	ha10	sa10	ka10																												
1	20	20	20	0	20	20	0	20	20																												
4	-1	-1	-1	0	20	20	0	20	20																												
7	20	20	30	0	20	30	0	20	30																												
11	30	30	40	20	20	40	0	20	40																												
16	-1	-1	-1	40	40	50	0	30	50																												
21	40	40	50	40	40	50	0	40	60																												
26	50	60	60	40	50	60	0	50	60																												
31	50	70	60	60	80	70	0	80	70																												
36	60	90	70	70	90	70	180	90	80																												
41	70	90	80	80	90	80	0	100	90																												
46	80	100	90	90	110	100	0	110	90																												
51	90	110	130	100	120	140	0	120	140																												
61	120	130	140	130	140	150	0	130	140																												
71	130	130	150	130	140	150	0	130	160																												
81	150	130	150	150	150	160	0	140	160																												
91	170	130	150	180	150	160	0	140	160																												
101	210	140	180	220	160	190	440	150	190																												
121	210	140	210	220	160	210	550	150	220																												
141	-1	-1	-1	220	160	220	-1	150	-1																												
181	310	140	310	320	160	320	660	150	330																												
201	-1	-1	-1	-1	-1	-1	770	150	330																												
261	310	140	420	320	160	430	770	160	440																												
#																																					
*t_farehla		t_farer 本州3社+JR北地方交通線会社加算　北海道新幹線ができて江差線、海峡線がなくなったので不要になった。本州＋JR北地方交通線はあり得なくなった																																			
#*t_farehla5p		t_farer 本州3社+JR北地方交通線会社加算																																			
# km	ha5	ha8																																			
1	20	0																																			
11	40	20																																			
16	-1	40																																			
21	60	-1																																			
24	70	-1																																			
29	-1	60																																			
33	60	70																																			
38	70	80																																			
42	80	90																																			
47	90	100																																			
56	120	130																																			
65	130	-1																																			
74	150	150																																			
83	170	180																																			
92	180	200																																			
101	210	220																																			
165	310	-1																																			
																																					
#																																					
*t_farespp		特定区間通過加算																																			
# station1	station2	fare8p	fare5p	kind	fare10p																																
東京	西船橋	302	290	1	318	320				G列はJTB(別表2、F列は紙運賃とIC運賃を併記している表⑤から逆算																											
上野	成田	918	890	1	935	940				DBパーサースクリプトはF列までしか読みません																											
上野	下総松崎	918	890	1	935	940				G列はまたIC運賃で、紙運賃はFを四捨五入計算する																											
